Date,Hour,Minute,Volume
20190710,4,0,12557.70
20190710,5,0,12622.70
20190710,6,0,12731.60
20190710,7,0,13402.70
20190710,8,0,14653.10
20190710,9,0,15344.30
20190710,10,0,15907.10
20190710,11,0,16527.00
20190710,12,0,17462.50
20190710,13,0,18133.40
20190710,14,0,18911.80
20190710,15,0,19583.90
20190710,16,0,20036.80
20190710,17,0,20465.40
20190710,18,0,20708.30
20190710,19,0,20295.00
20190710,20,0,19727.60
20190710,21,0,18872.00
20190710,22,0,17829.30
20190710,23,0,15911.80
20190710,24,0,14440.20
20190711,1,0,14068.00
20190711,2,0,13662.60
20190711,3,0,13599.50
20190711,4,0,13618.20
20190711,5,0,13509.90
20190711,6,0,13750.10
20190711,7,0,14090.10
20190711,8,0,15247.10
20190711,9,0,15886.50
20190711,10,0,16420.30
20190711,11,0,17262.10
20190711,12,0,18015.40
20190711,13,0,18596.10
20190711,14,0,19178.90
20190711,15,0,19429.40
20190711,16,0,19802.00
20190711,17,0,20080.60
20190711,18,0,20043.50
20190711,19,0,19607.50
20190711,20,0,18598.80
20190711,21,0,18261.30
20190711,22,0,17155.90
20190711,23,0,15555.50
20190711,24,0,14042.30
20190712,1,0,13550.80
20190712,2,0,13356.40
20190712,3,0,13591.80
20190712,4,0,13283.60
20190712,5,0,13567.00
20190712,6,0,13875.70
20190712,7,0,14302.10
20190712,8,0,15207.40
20190712,9,0,15849.70
20190712,10,0,16716.90
20190712,11,0,17340.20
20190712,12,0,17926.60
20190712,13,0,18528.80
20190712,14,0,18918.80
20190712,15,0,19529.60
20190712,16,0,19967.10
20190712,17,0,20187.40
20190712,18,0,20246.30
20190712,19,0,19798.40
20190712,20,0,18983.30
20190712,21,0,18393.80
20190712,22,0,17397.20
20190712,23,0,15851.10
20190712,24,0,14350.10
20190713,1,0,12870.70
20190713,2,0,12835.30
20190713,3,0,12439.10
20190713,4,0,12420.10
20190713,5,0,12194.80
20190713,6,0,12285.00
20190713,7,0,12501.70
20190713,8,0,12875.20
20190713,9,0,13619.70
20190713,10,0,14219.90
20190713,11,0,15127.80
20190713,12,0,15885.40
20190713,13,0,16553.20
20190713,14,0,16861.80
20190713,15,0,17468.20
20190713,16,0,17794.10
20190713,17,0,18534.70
20190713,18,0,18846.90
20190713,19,0,18619.20
20190713,20,0,17920.20
20190713,21,0,17712.80
20190713,22,0,16763.60
20190713,23,0,15240.30
20190713,24,0,13962.50
20190714,1,0,13044.80
20190714,2,0,12620.10
20190714,3,0,12263.40
20190714,4,0,12016.50
20190714,5,0,11941.80
20190714,6,0,11998.00
20190714,7,0,12027.10
20190714,8,0,12891.40
20190714,9,0,13515.50
20190714,10,0,14122.00
20190714,11,0,14629.90
20190714,12,0,15435.10
20190714,13,0,15781.80
20190714,14,0,16214.80
20190714,15,0,16819.70
20190714,16,0,17337.00
20190714,17,0,17889.70
20190714,18,0,18224.10
20190714,19,0,17833.20
20190714,20,0,17391.80
20190714,21,0,17067.00
20190714,22,0,16156.10
20190714,23,0,14368.20
20190714,24,0,13134.00
20190715,1,0,12447.60
20190715,2,0,11968.10
20190715,3,0,11620.00
20190715,4,0,11422.70
20190715,5,0,11463.00
20190715,6,0,11835.10
20190715,7,0,12870.90
20190715,8,0,14178.40
20190715,9,0,15032.70
20190715,10,0,15232.20
20190715,11,0,16166.60
20190715,12,0,16800.80
20190715,13,0,17181.10
20190715,14,0,18025.50
20190715,15,0,18412.60
20190715,16,0,18703.60
20190715,17,0,19060.20
20190715,18,0,19216.60
20190715,19,0,19041.40
20190715,20,0,18326.90
20190715,21,0,18108.20
20190715,22,0,17077.60
20190715,23,0,15206.20
20190715,24,0,13495.60
20190716,1,0,12591.70
20190716,2,0,12525.70
20190716,3,0,11837.30
20190716,4,0,11678.40
20190716,5,0,11713.30
20190716,6,0,11875.30
20190716,7,0,13159.80
20190716,8,0,14376.60
20190716,9,0,15166.00
20190716,10,0,15733.10
20190716,11,0,16730.10
20190716,12,0,17646.20
20190716,13,0,18353.50
20190716,14,0,19153.60
20190716,15,0,19746.00
20190716,16,0,20365.90
20190716,17,0,20781.50
20190716,18,0,20917.90
20190716,19,0,20462.30
20190716,20,0,19632.60
20190716,21,0,19150.10
20190716,22,0,18038.10
20190716,23,0,16032.10
20190716,24,0,14635.70
20190717,1,0,14274.90
20190717,2,0,13959.80
20190717,3,0,13734.60
20190717,4,0,13453.90
20190717,5,0,13572.90
20190717,6,0,14404.60
20190717,7,0,15125.20
20190717,8,0,16729.20
20190717,9,0,17431.90
20190717,10,0,18012.30
20190717,11,0,18692.70
20190717,12,0,19644.50
20190717,13,0,20203.90
20190717,14,0,20622.50
20190717,15,0,21433.00
20190717,16,0,21634.70
20190717,17,0,21849.20
20190717,18,0,21963.90
20190717,19,0,21261.00
20190717,20,0,20516.10
20190717,21,0,19884.70
20190717,22,0,18644.10
20190717,23,0,17362.80
20190717,24,0,15209.20
20190718,1,0,14817.70
20190718,2,0,14506.50
20190718,3,0,14562.10
20190718,4,0,14307.70
20190718,5,0,14066.60
20190718,6,0,14518.30
20190718,7,0,15312.60
20190718,8,0,16341.00
20190718,9,0,16224.90
20190718,10,0,16525.80
20190718,11,0,16961.70
20190718,12,0,16937.50
20190718,13,0,16782.70
20190718,14,0,17014.20
20190718,15,0,16996.50
20190718,16,0,17123.30
20190718,17,0,17393.00
20190718,18,0,17426.80
20190718,19,0,17228.50
20190718,20,0,16635.40
20190718,21,0,16483.10
20190718,22,0,15603.30
20190718,23,0,14045.80
20190718,24,0,12835.60
20190719,1,0,12187.00
20190719,2,0,12275.70
20190719,3,0,11641.20
20190719,4,0,11291.90
20190719,5,0,11616.10
20190719,6,0,12096.20
20190719,7,0,12785.40
20190719,8,0,14004.00
20190719,9,0,14937.30
20190719,10,0,15723.20
20190719,11,0,16649.20
20190719,12,0,17601.00
20190719,13,0,18589.20
20190719,14,0,19891.80
20190719,15,0,21022.20
20190719,16,0,21970.50
20190719,17,0,22360.50
20190719,18,0,22587.40
20190719,19,0,22121.80
20190719,20,0,21276.70
20190719,21,0,20848.40
20190719,22,0,19925.80
20190719,23,0,18349.90
20190719,24,0,16549.30
20190720,1,0,15397.10
20190720,2,0,15346.30
20190720,3,0,14854.00
20190720,4,0,14720.50
20190720,5,0,14428.60
20190720,6,0,14378.90
20190720,7,0,14630.10
20190720,8,0,15195.60
20190720,9,0,16777.50
20190720,10,0,18103.50
20190720,11,0,19594.90
20190720,12,0,20683.90
20190720,13,0,21606.30
20190720,14,0,21982.80
20190720,15,0,22615.40
20190720,16,0,23390.40
20190720,17,0,23642.70
20190720,18,0,23967.50
20190720,19,0,23681.90
20190720,20,0,22905.30
20190720,21,0,22402.30
20190720,22,0,21339.80
20190720,23,0,19692.50
20190720,24,0,17972.20
20190721,1,0,16602.70
20190721,2,0,15959.80
20190721,3,0,15781.90
20190721,4,0,15558.50
20190721,5,0,15288.70
20190721,6,0,15213.50
20190721,7,0,15636.80
20190721,8,0,16478.50
20190721,9,0,17311.80
20190721,10,0,18555.00
20190721,11,0,19834.20
20190721,12,0,20865.00
20190721,13,0,21676.40
20190721,14,0,22155.70
20190721,15,0,22618.90
20190721,16,0,23355.50
20190721,17,0,23778.00
20190721,18,0,23921.40
20190721,19,0,23619.30
20190721,20,0,22615.60
20190721,21,0,22292.90
20190721,22,0,21249.40
20190721,23,0,19210.90
20190721,24,0,17337.40
20190722,1,0,15510.90
20190722,2,0,15241.80
20190722,3,0,14721.50
20190722,4,0,14719.20
20190722,5,0,14444.00
20190722,6,0,15009.70
20190722,7,0,15547.90
20190722,8,0,16602.20
20190722,9,0,17461.20
20190722,10,0,17959.40
20190722,11,0,18659.70
20190722,12,0,19086.80
20190722,13,0,19467.60
20190722,14,0,19909.00
20190722,15,0,19955.70
20190722,16,0,19701.30
20190722,17,0,19937.50
20190722,18,0,20069.70
20190722,19,0,19656.50
20190722,20,0,19231.00
20190722,21,0,18647.60
20190722,22,0,17268.80
20190722,23,0,15739.20
20190722,24,0,14068.40
20190723,1,0,13290.80
20190723,2,0,12816.20
20190723,3,0,12555.50
20190723,4,0,12490.20
20190723,5,0,12496.00
20190723,6,0,12780.70
20190723,7,0,13628.70
20190723,8,0,14786.90
20190723,9,0,15204.40
20190723,10,0,15218.20
20190723,11,0,15653.10
20190723,12,0,15789.90
20190723,13,0,15805.50
20190723,14,0,15917.10
20190723,15,0,15975.80
20190723,16,0,16080.10
20190723,17,0,16220.20
20190723,18,0,16624.20
20190723,19,0,16293.80
20190723,20,0,16058.10
20190723,21,0,15921.40
20190723,22,0,15148.40
20190723,23,0,13952.50
20190723,24,0,12684.80
20190724,1,0,11658.60
20190724,2,0,11471.90
20190724,3,0,11235.80
20190724,4,0,10981.40
20190724,5,0,11200.30
20190724,6,0,11410.40
20190724,7,0,12402.50
20190724,8,0,13520.80
20190724,9,0,13977.40
20190724,10,0,14384.70
20190724,11,0,14729.00
20190724,12,0,15107.50
20190724,13,0,15381.30
20190724,14,0,15965.40
20190724,15,0,16391.00
20190724,16,0,16885.80
20190724,17,0,17427.40
20190724,18,0,17776.00
20190724,19,0,17564.70
20190724,20,0,16914.60
20190724,21,0,16505.80
20190724,22,0,15784.70
20190724,23,0,13953.90
20190724,24,0,12582.00
20190725,1,0,12022.00
20190725,2,0,11802.30
20190725,3,0,11838.30
20190725,4,0,11564.60
20190725,5,0,11655.50
20190725,6,0,11945.90
20190725,7,0,12558.60
20190725,8,0,13588.40
20190725,9,0,14125.90
20190725,10,0,14365.40
20190725,11,0,14822.20
20190725,12,0,15344.30
20190725,13,0,15680.80
20190725,14,0,16289.80
20190725,15,0,16738.70
20190725,16,0,17208.20
20190725,17,0,17714.60
20190725,18,0,18041.70
20190725,19,0,17853.20
20190725,20,0,17222.40
20190725,21,0,16946.40
20190725,22,0,16073.50
20190725,23,0,14612.00
20190725,24,0,13243.50
20190726,1,0,12343.00
20190726,2,0,12214.90
20190726,3,0,12039.10
20190726,4,0,12061.00
20190726,5,0,11887.60
20190726,6,0,12230.00
20190726,7,0,12620.90
20190726,8,0,13758.90
20190726,9,0,14372.90
20190726,10,0,14707.20
20190726,11,0,15506.30
20190726,12,0,16270.10
20190726,13,0,16935.20
20190726,14,0,17760.00
20190726,15,0,18571.30
20190726,16,0,19025.60
20190726,17,0,19422.20
20190726,18,0,19634.60
20190726,19,0,19200.50
20190726,20,0,18227.00
20190726,21,0,17946.40
20190726,22,0,17273.20
20190726,23,0,15745.40
20190726,24,0,14456.90
20190727,1,0,13119.50
20190727,2,0,12680.10
20190727,3,0,12625.70
20190727,4,0,12641.50
20190727,5,0,12379.20
20190727,6,0,12444.10
20190727,7,0,12580.60
20190727,8,0,13113.80
20190727,9,0,13311.90
20190727,10,0,13960.50
20190727,11,0,14607.60
20190727,12,0,15147.80
20190727,13,0,15496.70
20190727,14,0,15746.90
20190727,15,0,16185.10
20190727,16,0,16823.50
20190727,17,0,17413.30
20190727,18,0,17601.00
20190727,19,0,17240.50
20190727,20,0,16760.90
20190727,21,0,16516.50
20190727,22,0,15804.80
20190727,23,0,14125.50
20190727,24,0,12844.60
20190728,1,0,12695.30
20190728,2,0,12151.40
20190728,3,0,11742.90
20190728,4,0,11687.80
20190728,5,0,11294.70
20190728,6,0,11187.60
20190728,7,0,11565.60
20190728,8,0,11920.90
20190728,9,0,13049.20
20190728,10,0,13906.60
20190728,11,0,14834.80
20190728,12,0,15654.70
20190728,13,0,16323.50
20190728,14,0,16907.70
20190728,15,0,18009.60
20190728,16,0,18968.60
20190728,17,0,19684.30
20190728,18,0,19951.30
20190728,19,0,19819.30
20190728,20,0,19191.40
20190728,21,0,18890.20
20190728,22,0,18167.90
20190728,23,0,16401.50
20190728,24,0,14909.10
20190729,1,0,14443.20
20190729,2,0,13986.60
20190729,3,0,13372.50
20190729,4,0,12855.30
20190729,5,0,12999.10
20190729,6,0,13136.40
20190729,7,0,14142.10
20190729,8,0,15705.80
20190729,9,0,16666.40
20190729,10,0,17594.60
20190729,11,0,18876.20
20190729,12,0,19735.50
20190729,13,0,20485.30
20190729,14,0,21316.70
20190729,15,0,21832.90
20190729,16,0,22261.70
20190729,17,0,22450.50
20190729,18,0,22571.40
20190729,19,0,22274.70
20190729,20,0,21389.30
20190729,21,0,20659.20
20190729,22,0,19505.30
20190729,23,0,17539.50
20190729,24,0,15884.30
20190730,1,0,15764.70
20190730,2,0,15350.90
20190730,3,0,15135.30
20190730,4,0,14755.60
20190730,5,0,14813.40
20190730,6,0,15167.90
20190730,7,0,15719.70
20190730,8,0,17120.60
20190730,9,0,17752.70
20190730,10,0,18573.30
20190730,11,0,19998.20
20190730,12,0,20965.40
20190730,13,0,21644.00
20190730,14,0,22455.60
20190730,15,0,23175.30
20190730,16,0,23718.20
20190730,17,0,23704.40
20190730,18,0,23759.90
20190730,19,0,23486.90
20190730,20,0,22073.30
20190730,21,0,21710.30
20190730,22,0,20364.80
20190730,23,0,18372.70
20190730,24,0,16567.30
20190731,1,0,15869.00
20190731,2,0,15983.80
20190731,3,0,15510.80
20190731,4,0,15032.90
20190731,5,0,15244.00
20190731,6,0,15635.20
20190731,7,0,16101.60
20190731,8,0,17205.50
20190731,9,0,17716.00
20190731,10,0,18341.80
20190731,11,0,19262.00
20190731,12,0,20212.20
20190731,13,0,20881.20
20190731,14,0,21347.70
20190731,15,0,21525.50
20190731,16,0,21907.70
20190731,17,0,21926.00
20190731,18,0,21785.40
20190731,19,0,21010.80
20190731,20,0,20165.80
20190731,21,0,19899.70
20190731,22,0,18840.60
20190731,23,0,16960.40
20190731,24,0,15366.40
20190801,1,0,14795.60
20190801,2,0,14833.70
20190801,3,0,14378.60
20190801,4,0,14045.40
20190801,5,0,14172.40
20190801,6,0,14615.30
20190801,7,0,15113.90
20190801,8,0,16197.30
20190801,9,0,16901.90
20190801,10,0,17269.40
20190801,11,0,18007.10
20190801,12,0,18381.50
20190801,13,0,18792.00
20190801,14,0,19510.20
20190801,15,0,20015.60
20190801,16,0,20578.40
20190801,17,0,20698.90
20190801,18,0,20873.00
20190801,19,0,20495.00
20190801,20,0,19718.50
20190801,21,0,19179.70
20190801,22,0,17957.40
20190801,23,0,16279.30
20190801,24,0,14598.20
20190802,1,0,12515.80
20190802,2,0,12203.50
20190802,3,0,11792.70
20190802,4,0,11803.30
20190802,5,0,11806.50
20190802,6,0,11966.30
20190802,7,0,12719.30
20190802,8,0,13738.00
20190802,9,0,14442.30
20190802,10,0,15060.50
20190802,11,0,15796.60
20190802,12,0,16338.80
20190802,13,0,16891.50
20190802,14,0,17434.50
20190802,15,0,17962.00
20190802,16,0,18425.10
20190802,17,0,19098.40
20190802,18,0,19210.80
20190802,19,0,18631.80
20190802,20,0,17819.80
20190802,21,0,17580.00
20190802,22,0,16463.40
20190802,23,0,15214.30
20190802,24,0,13750.80
20190803,1,0,12550.80
20190803,2,0,12160.50
20190803,3,0,11818.30
20190803,4,0,11729.20
20190803,5,0,11603.80
20190803,6,0,11544.50
20190803,7,0,11581.70
20190803,8,0,12621.70
20190803,9,0,13601.50
20190803,10,0,14473.50
20190803,11,0,15376.50
20190803,12,0,16067.90
20190803,13,0,16557.70
20190803,14,0,16905.20
20190803,15,0,17267.00
20190803,16,0,18164.30
20190803,17,0,18648.20
20190803,18,0,18841.10
20190803,19,0,18426.50
20190803,20,0,17894.90
20190803,21,0,17540.80
20190803,22,0,16468.40
20190803,23,0,14980.40
20190803,24,0,13732.50
20190804,1,0,13586.80
20190804,2,0,13251.00
20190804,3,0,12579.80
20190804,4,0,12511.60
20190804,5,0,12297.50
20190804,6,0,12130.50
20190804,7,0,12289.50
20190804,8,0,12793.50
20190804,9,0,13644.80
20190804,10,0,14006.10
20190804,11,0,14579.20
20190804,12,0,14961.80
20190804,13,0,15536.30
20190804,14,0,15747.20
20190804,15,0,16215.80
20190804,16,0,16497.80
20190804,17,0,17151.80
20190804,18,0,17693.20
20190804,19,0,17450.80
20190804,20,0,16844.80
20190804,21,0,16732.10
20190804,22,0,15543.10
20190804,23,0,14038.40
20190804,24,0,13206.30
20190805,1,0,12014.20
20190805,2,0,12175.90
20190805,3,0,12143.90
20190805,4,0,12023.70
20190805,5,0,12149.70
20190805,6,0,12117.40
20190805,7,0,12706.20
20190805,8,0,13751.40
20190805,9,0,14481.10
20190805,10,0,14724.30
20190805,11,0,15097.20
20190805,12,0,15674.90
20190805,13,0,15948.40
20190805,14,0,16363.30
20190805,15,0,16999.00
20190805,16,0,17522.40
20190805,17,0,18312.80
20190805,18,0,18722.30
20190805,19,0,18525.20
20190805,20,0,17896.80
20190805,21,0,17314.80
20190805,22,0,16189.60
20190805,23,0,14780.40
20190805,24,0,13345.40
20190806,1,0,12561.80
20190806,2,0,12805.50
20190806,3,0,12681.40
20190806,4,0,12572.80
20190806,5,0,12760.50
20190806,6,0,13084.00
20190806,7,0,13443.50
20190806,8,0,14549.20
20190806,9,0,15297.40
20190806,10,0,15826.20
20190806,11,0,16519.30
20190806,12,0,16942.90
20190806,13,0,17423.70
20190806,14,0,18045.60
20190806,15,0,18505.10
20190806,16,0,19720.60
20190806,17,0,19704.10
20190806,18,0,20226.70
20190806,19,0,19986.90
20190806,20,0,19084.50
20190806,21,0,18734.00
20190806,22,0,17552.50
20190806,23,0,15807.80
20190806,24,0,14401.90
20190807,1,0,13646.00
20190807,2,0,13482.50
20190807,3,0,13229.60
20190807,4,0,13260.10
20190807,5,0,13347.70
20190807,6,0,13450.40
20190807,7,0,14334.40
20190807,8,0,15570.30
20190807,9,0,16278.90
20190807,10,0,16878.70
20190807,11,0,17592.70
20190807,12,0,18258.40
20190807,13,0,18796.20
20190807,14,0,19359.30
20190807,15,0,19977.10
20190807,16,0,20292.30
20190807,17,0,20605.10
20190807,18,0,20766.60
20190807,19,0,20139.90
20190807,20,0,19327.80
20190807,21,0,19007.50
20190807,22,0,17800.50
20190807,23,0,16433.10
20190807,24,0,14927.50
20190808,1,0,13212.80
20190808,2,0,13004.40
20190808,3,0,12980.50
20190808,4,0,13137.20
20190808,5,0,13119.40
20190808,6,0,13355.90
20190808,7,0,13785.70
20190808,8,0,15137.40
20190808,9,0,15817.50
20190808,10,0,16237.70
20190808,11,0,16740.40
20190808,12,0,17431.10
20190808,13,0,17865.30
20190808,14,0,18499.60
20190808,15,0,18982.50
20190808,16,0,19651.30
20190808,17,0,20009.40
20190808,18,0,20119.90
20190808,19,0,19715.20
20190808,20,0,18892.50
20190808,21,0,18599.70
20190808,22,0,17489.40
20190808,23,0,15693.90
20190808,24,0,14134.20
20190809,1,0,13337.40
20190809,2,0,13215.90
20190809,3,0,13171.10
20190809,4,0,12908.30
20190809,5,0,12908.70
20190809,6,0,13484.40
20190809,7,0,13872.70
20190809,8,0,14632.00
20190809,9,0,15293.00
20190809,10,0,15582.90
20190809,11,0,16007.00
20190809,12,0,16591.10
20190809,13,0,17031.10
20190809,14,0,17486.70
20190809,15,0,17997.40
20190809,16,0,18181.00
20190809,17,0,18584.50
20190809,18,0,18682.50
20190809,19,0,18201.10
20190809,20,0,17435.30
20190809,21,0,16781.40
20190809,22,0,15936.80
20190809,23,0,14482.80
20190809,24,0,12927.50
20190810,1,0,11992.20
20190810,2,0,11435.70
20190810,3,0,11217.10
20190810,4,0,10910.10
20190810,5,0,10837.50
20190810,6,0,10784.10
20190810,7,0,11064.90
20190810,8,0,11383.80
20190810,9,0,12395.60
20190810,10,0,13007.40
20190810,11,0,13259.80
20190810,12,0,13496.10
20190810,13,0,13710.20
20190810,14,0,13930.00
20190810,15,0,14285.90
20190810,16,0,14541.50
20190810,17,0,14715.60
20190810,18,0,15059.80
20190810,19,0,14858.60
20190810,20,0,14519.10
20190810,21,0,14368.00
20190810,22,0,13674.10
20190810,23,0,12667.40
20190810,24,0,11439.50
20190811,1,0,10276.10
20190811,2,0,9687.10
20190811,3,0,9875.00
20190811,4,0,10012.70
20190811,5,0,10102.00
20190811,6,0,10066.50
20190811,7,0,10122.70
20190811,8,0,10546.60
20190811,9,0,10976.10
20190811,10,0,11683.30
20190811,11,0,12234.70
20190811,12,0,12715.70
20190811,13,0,13114.10
20190811,14,0,13438.70
20190811,15,0,14029.30
20190811,16,0,14679.70
20190811,17,0,15208.70
20190811,18,0,15675.40
20190811,19,0,15581.50
20190811,20,0,15338.70
20190811,21,0,15153.70
20190811,22,0,14455.60
20190811,23,0,13214.30
20190811,24,0,11826.10
20190812,1,0,10778.70
20190812,2,0,10515.60
20190812,3,0,10475.60
20190812,4,0,10324.30
20190812,5,0,10446.60
20190812,6,0,10657.20
20190812,7,0,11785.10
20190812,8,0,13031.50
20190812,9,0,13667.60
20190812,10,0,14303.70
20190812,11,0,15054.30
20190812,12,0,15865.50
20190812,13,0,16340.00
20190812,14,0,17145.80
20190812,15,0,17679.00
20190812,16,0,18496.00
20190812,17,0,19098.70
20190812,18,0,19330.80
20190812,19,0,19057.50
20190812,20,0,18482.60
20190812,21,0,17966.20
20190812,22,0,17004.60
20190812,23,0,15174.50
20190812,24,0,13547.80
20190813,1,0,12808.20
20190813,2,0,12558.40
20190813,3,0,12501.40
20190813,4,0,12314.80
20190813,5,0,12468.60
20190813,6,0,12888.40
20190813,7,0,13567.60
20190813,8,0,15004.10
20190813,9,0,15685.60
20190813,10,0,16147.10
20190813,11,0,16682.60
20190813,12,0,16918.60
20190813,13,0,17258.70
20190813,14,0,17527.70
20190813,15,0,17586.30
20190813,16,0,17409.90
20190813,17,0,17305.20
20190813,18,0,17239.30
20190813,19,0,16970.70
20190813,20,0,16663.10
20190813,21,0,16453.30
20190813,22,0,15489.10
20190813,23,0,14136.90
20190813,24,0,12502.00
20190814,1,0,13372.40
20190814,2,0,13006.50
20190814,3,0,12875.90
20190814,4,0,12860.80
20190814,5,0,12886.90
20190814,6,0,13011.60
20190814,7,0,13798.40
20190814,8,0,14847.00
20190814,9,0,15428.50
20190814,10,0,15443.80
20190814,11,0,15830.80
20190814,12,0,16234.90
20190814,13,0,16410.90
20190814,14,0,16618.80
20190814,15,0,16865.90
20190814,16,0,17215.30
20190814,17,0,17785.80
20190814,18,0,17847.00
20190814,19,0,17408.40
20190814,20,0,16855.30
20190814,21,0,16713.50
20190814,22,0,15489.00
20190814,23,0,13893.60
20190814,24,0,12549.10
20190815,1,0,12160.00
20190815,2,0,12114.80
20190815,3,0,11878.30
20190815,4,0,11702.70
20190815,5,0,11810.40
20190815,6,0,12317.40
20190815,7,0,12907.00
20190815,8,0,13709.80
20190815,9,0,14310.70
20190815,10,0,14503.60
20190815,11,0,15051.60
20190815,12,0,15468.20
20190815,13,0,15800.40
20190815,14,0,16131.50
20190815,15,0,16667.20
20190815,16,0,16840.30
20190815,17,0,17146.50
20190815,18,0,17506.70
20190815,19,0,17213.80
20190815,20,0,16855.30
20190815,21,0,16473.60
20190815,22,0,15307.60
20190815,23,0,13745.00
20190815,24,0,12246.70
20190816,1,0,12138.10
20190816,2,0,11922.90
20190816,3,0,11928.10
20190816,4,0,11835.60
20190816,5,0,11841.30
20190816,6,0,11977.90
20190816,7,0,13025.40
20190816,8,0,13705.50
20190816,9,0,14306.80
20190816,10,0,14577.80
20190816,11,0,15122.10
20190816,12,0,15515.50
20190816,13,0,15704.30
20190816,14,0,16212.90
20190816,15,0,16346.10
20190816,16,0,16939.40
20190816,17,0,17148.00
20190816,18,0,17478.40
20190816,19,0,17072.40
20190816,20,0,16805.70
20190816,21,0,16394.30
20190816,22,0,15281.20
20190816,23,0,13926.90
20190816,24,0,12711.30
20190817,1,0,12251.90
20190817,2,0,12178.20
20190817,3,0,11918.40
20190817,4,0,11939.50
20190817,5,0,11776.30
20190817,6,0,11702.90
20190817,7,0,12197.30
20190817,8,0,12485.40
20190817,9,0,13420.10
20190817,10,0,13829.80
20190817,11,0,14273.80
20190817,12,0,14711.20
20190817,13,0,15010.00
20190817,14,0,15174.40
20190817,15,0,15529.40
20190817,16,0,16153.10
20190817,17,0,16492.90
20190817,18,0,16966.20
20190817,19,0,17023.60
20190817,20,0,16534.20
20190817,21,0,16295.10
20190817,22,0,15493.10
20190817,23,0,14611.20
20190817,24,0,13364.70
20190818,1,0,12852.60
20190818,2,0,12738.00
20190818,3,0,12368.20
20190818,4,0,12395.00
20190818,5,0,12197.40
20190818,6,0,12381.60
20190818,7,0,12854.30
20190818,8,0,13160.10
20190818,9,0,13750.10
20190818,10,0,14294.20
20190818,11,0,14811.10
20190818,12,0,15392.00
20190818,13,0,16073.80
20190818,14,0,16499.10
20190818,15,0,17072.40
20190818,16,0,17728.00
20190818,17,0,18420.70
20190818,18,0,19085.00
20190818,19,0,18814.80
20190818,20,0,18253.00
20190818,21,0,18211.60
20190818,22,0,16956.50
20190818,23,0,15491.30
20190818,24,0,14261.80
20190819,1,0,13569.70
20190819,2,0,13545.00
20190819,3,0,13169.50
20190819,4,0,13233.30
20190819,5,0,13403.10
20190819,6,0,13542.10
20190819,7,0,14156.80
20190819,8,0,15552.50
20190819,9,0,16520.70
20190819,10,0,17420.90
20190819,11,0,18279.10
20190819,12,0,19867.90
20190819,13,0,20691.80
20190819,14,0,21598.10
20190819,15,0,22023.20
20190819,16,0,22615.80
20190819,17,0,22838.30
20190819,18,0,22923.60
20190819,19,0,22429.50
20190819,20,0,21447.70
20190819,21,0,20933.70
20190819,22,0,19445.40
20190819,23,0,17419.80
20190819,24,0,15796.20
20190820,1,0,14525.00
20190820,2,0,14599.90
20190820,3,0,14274.60
20190820,4,0,14252.60
20190820,5,0,14139.00
20190820,6,0,14515.60
20190820,7,0,14927.60
20190820,8,0,15728.60
20190820,9,0,16367.80
20190820,10,0,16687.40
20190820,11,0,17645.70
20190820,12,0,18368.60
20190820,13,0,18896.50
20190820,14,0,19602.90
20190820,15,0,20245.00
20190820,16,0,20417.60
20190820,17,0,20827.50
20190820,18,0,20943.30
20190820,19,0,20352.80
20190820,20,0,19785.40
20190820,21,0,19379.50
20190820,22,0,17754.30
20190820,23,0,15713.30
20190820,24,0,14249.20
20190821,1,0,13175.10
20190821,2,0,12820.40
20190821,3,0,12372.10
20190821,4,0,12038.00
20190821,5,0,12195.60
20190821,6,0,13152.20
20190821,7,0,14121.70
20190821,8,0,15488.70
20190821,9,0,16190.50
20190821,10,0,16790.40
20190821,11,0,17780.10
20190821,12,0,18184.10
20190821,13,0,18706.60
20190821,14,0,19419.40
20190821,15,0,19792.40
20190821,16,0,20080.50
20190821,17,0,20116.50
20190821,18,0,20128.00
20190821,19,0,19657.80
20190821,20,0,19489.20
20190821,21,0,19147.50
20190821,22,0,17694.10
20190821,23,0,15959.50
20190821,24,0,14493.70
20190822,1,0,13852.20
20190822,2,0,14133.80
20190822,3,0,13714.10
20190822,4,0,13556.60
20190822,5,0,13635.80
20190822,6,0,14147.70
20190822,7,0,14441.40
20190822,8,0,15797.90
20190822,9,0,16593.00
20190822,10,0,17146.00
20190822,11,0,17812.30
20190822,12,0,18643.10
20190822,13,0,19369.80
20190822,14,0,20157.50
20190822,15,0,20519.60
20190822,16,0,21124.90
20190822,17,0,21215.50
20190822,18,0,21111.40
20190822,19,0,20195.20
20190822,20,0,19181.70
20190822,21,0,18685.10
20190822,22,0,17156.60
20190822,23,0,15218.10
20190822,24,0,13440.50
20190823,1,0,13221.60
20190823,2,0,12909.20
20190823,3,0,12502.30
20190823,4,0,12561.00
20190823,5,0,12570.20
20190823,6,0,12884.20
20190823,7,0,13147.80
20190823,8,0,14271.50
20190823,9,0,14746.60
20190823,10,0,15159.50
20190823,11,0,15174.30
20190823,12,0,15349.40
20190823,13,0,15574.90
20190823,14,0,15763.80
20190823,15,0,16071.90
20190823,16,0,16220.10
20190823,17,0,16374.50
20190823,18,0,16423.70
20190823,19,0,16203.60
20190823,20,0,15652.30
20190823,21,0,15223.60
20190823,22,0,14301.20
